433,13577,13.7231760,100.5167770,,,13.58,-16.89,27.57,28.75,33,357.75,-0.19,89,0.00,-9.47,-0.05,997.82,,161050,,,,,,,,,,,F,
433,13578,13.7231750,100.5167770,,,13.56,-17.76,28.13,28.75,33,357.75,-0.19,89.,0.02,-9.35,0.05,997.83,,161052,,,,,,,,,,,F,
433,13579,13.7231731,100.5167770,,,13.58,-18.39,27.66,28.75,33,357.75,-0.19,89,-0.02,-9.58,0.13,997.82,,161054,,,,,,,,,,,F,
433,13580,13.7231712,100.5167694,,,13.60,-18.80,27.83,28.75,33,357.75,-0.19,8,-0.02,-9.51,-0.04,997.81,,161056,,,,,,,,,,,F,
433,13581,13.7231750,100.5167847,,,12.75,-17.73,27.95,27.00,33,357.75,-0.19,89.,0.08,-9.54,0.11,997.82,,161058,,,,,,,,,,,F,
433,13582,13.7231741,100.5167923,,,13.46,-17.43,27.97,28.50,33,357.75,-0.19,8,-0.08,-9.31,-0.04,997.82,,161100,,,,,,,,,,,F,
433,13583,13.7231703,100.5167847,,,13.44,-17.71,27.86,28.50,33,357.75,-0.19,89.,0.03,-9.46,0.06,997.83,,161102,,,,,,,,,,,F,
433,13584,13.7231684,100.5167847,,,13.56,-17.78,28.25,28.75,33,357.75,-0.19,89.,0.02,-9.48,0.03,997.83,,161104,,,,,,,,,,,F,
433,13585,13.7231646,100.5167847,,,13.52,-18.05,28.21,28.75,33,357.75,-0.19,89,-0.09,-9.48,0.05,997.85,,161106,,,,,,,,,,,F,
433,13586,13.7231588,100.5167770,,,13.42,-18.28,28.18,28.75,33,357.75,-0.19,89.,0.04,-9.47,0.15,997.90,,161108,,,,,,,,,,,F,
433,13587,13.7231541,100.5167770,,,13.39,-18.28,28.03,28.75,33,357.75,-0.19,89.,0.04,-9.62,0.01,997.92,,161110,,,,,,,,,,,F,
433,13588,13.7231503,100.5167770,,,13.42,-18.21,28.15,28.75,33,357.75,-0.19,89.,0.01,-9.60,0.11,997.90,,161112,,,,,,,,,,,F,
433,13589,13.7231483,100.5167770,,,13.56,-17.69,28.01,29.00,33,357.75,-0.19,89.,0.00,-9.52,0.06,997.89,,161114,,,,,,,,,,,F,
433,13590,13.7231464,100.5167923,,,12.91,-16.91,27.95,27.50,33,357.75,-0.19,89.,0.00,-9.53,0.04,997.86,,161116,,,,,,,,,,,F,
433,13591,13.7231483,100.5167999,,,13.64,-16.13,28.01,29.00,33,357.75,-0.19,89,-0.06,-9.46,0.04,997.85,,161118,,,,,,,,,,,F,
433,13592,13.7231512,100.5168152,,,13.66,-14.86,27.78,29.00,33,357.75,-0.19,89,-0.01,-9.79,0.19,997.84,,161120,,,,,,,,,,,F,
433,13593,13.7231550,100.5168304,,,13.68,-13.59,27.68,29.00,33,357.75,-0.19,89,-0.06,-9.51,0.04,997.83,,161122,,,,,,,,,,,F,
433,13594,13.7231617,100.5168457,,,13.56,-12.16,27.71,28.75,33,357.75,-0.19,89,-0.02,-9.43,0.06,997.83,,161124,,,,,,,,,,,F,
433,13595,13.7231646,100.5168533,,,13.42,-11.03,27.73,28.50,33,357.81,-0.19,89,0.06,-9.66,-0.01,997.84,,161126,,,,,,,,,,,F,
433,13596,13.7231703,100.5168686,,,13.54,-10.32,27.96,28.75,33,357.81,-0.19,89,-0.01,-9.60,0.22,997.84,,161128,,,,,,,,,,,F,
433,13597,13.7231750,100.5168762,,,13.54,-9.26,27.74,28.75,33,357.81,-0.19,89.,0.01,-9.40,-0.02,997.84,,161130,,,,,,,,,,,F,
433,13598,13.7231779,100.5168762,,,12.80,-8.73,27.86,27.25,33,357.81,-0.12,89.6,0.00,-9.55,0.10,997.86,,161132,,,,,,,,,,,F,
433,13599,13.7231836,100.5168839,,,13.50,-8.18,27.67,28.75,33,357.81,-0.12,89.6,0.11,-9.62,0.04,997.86,,161134,,,,,,,,,,,F,
433,13600,13.7231932,100.5168991,,,13.60,-6.80,28.06,29.00,33,357.,-0.12,89.,0.03,-9.58,0.00,997.85,,161136,,,,,,,,,,,F,
433,13602,13.7232037,100.5169144,,,13.66,-5.08,28.21,29.00,33,357.81,-0.19,89.,-0.03,-9.54,0.18,997.84,,161140,,,,,,,,,,,F,
433,13603,13.7232075,100.5169220,,,13.66,-3.81,28.04,29.00,33,357.81,-0.19,89.,-0.06,-9.47,0.09,997.84,,161142,,,,,,,,,,,F,
433,13604,13.7232103,100.5169296,,,13.58,-2.04,28.12,28.75,33,357.81,-0.19,89.,-0.03,-9.41,0.03,997.82,,161144,,,,,,,,,,,F,
433,13605,13.7232094,100.5169296,,,13.58,-0.98,27.94,28.75,33,357.81,-0.19,89.,-0.04,-9.42,0.04,997.82,,161146,,,,,,,,,,,F,
433,13606,13.7232056,100.5169296,,,13.56,0.35,28.14,28.75,33,357.75,-0.19,89.6,-0.05,-9.53,0.08,997.83,,161148,,,,,,,,,,,F,
433,13607,13.7231979,100.5169144,,,13.58,1.18,28.14,28.75,33,357.75,-0.19,89.6,-0.02,-9.54,0.07,997.82,,161150,,,,,,,,,,,F,
433,13609,13.7231865,100.5169067,,,13.58,3.43,28.10,28.75,33,357.75,-0.19,89.62,0.00,-9.64,0.00,997.82,,161154,,,,,,,,,,,F,
433,13610,13.7231855,100.5169144,,,13.54,4.48,28.10,28.75,33,357.75,-0.19,89.6,-0.05,-9.50,0.06,997.84,,161156,,,,,,,,,,,F,
433,13611,13.7231846,100.5169144,,,13.58,5.36,28.15,28.75,33,357.75,-0.19,89.62,0.00,-9.44,0.00,997.82,,161158,,,,,,,,,,,F,
433,13612,13.7231874,100.5169220,,,13.60,6.42,27.88,28.75,33,357.75,-0.19,89.6,-0.04,-9.44,0.07,997.80,,161200,,,,,,,,,,,F,
433,13614,13.7231979,100.5169373,,,13.66,7.65,27.84,28.75,33,357.75,-0.19,89.6,-0.04,-9.48,0.08,997.78,,161204,,,,,,,,,,,F,
433,13615,13.7232046,100.5169449,,,13.70,8.60,28.02,28.75,33,357.75,-0.19,89.6,-0.05,-9.45,0.11,997.76,,161206,,,,,,,,,,,F,
433,13616,13.7232103,100.5169601,,,13.75,9.36,28.08,28.75,33,357.75,-0.19,89.6,-0.06,-9.55,0.14,997.73,,161208,,,,,,,,,,,F,
433,13617,13.7232170,100.5169754,,,13.79,10.63,28.30,28.75,33,357.75,-0.19,89.6,0.00,-9.52,0.02,997.71,,161210,,,,,,,,,,,F,
433,13618,13.7232199,100.5169754,,,13.93,10.91,28.05,29.00,33,357.75,-0.19,89.,-0.10,-9.39,0.00,997.70,,161212,,,,,,,,,,,F,
433,13619,13.7232151,100.5169525,,,13.85,10.14,28.15,28.75,33,357.75,-0.19,89.6,0.00,-9.44,0.03,997.68,,161214,,,,,,,,,,,F,
433,13620,13.7232132,100.5169525,,,13.85,10.23,28.07,28.75,33,357.75,-0.19,89.,-0.08,-9.41,0.11,997.68,,161216,,,,,,,,,,,F,
