DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,655,15.2509022,100.3370056,,,28.40,210.37,30.52,23.50,28,152.56,7.19,99.,1.34,-9.51,-1.37,986.99,,071248,,,,,,,,,,,F,
868,656,15.2509031,100.3369980,,,34.14,210.38,29.84,28.25,28,,7.94,98.,0.94,-9.59,,986.99,,071250,,,,,,,,,,,F,
868,657,15.2509031,100.3369980,,,33.59,210.45,30.12,27.75,28,148.75,4.25,99.,0.63,-9.50,-1.50,986.96,,071252,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,658,15.2509031,100.3369980,,,33.31,210.50,28.53,27.50,28,145.19,3.50,100,0.52,-9.31,-1.53,986.95,,071254,,,,,,,,,,,F,
868,659,15.2509031,100.3369980,,,33.36,210.49,29.28,27.50,28,145.44,3.38,99.,0.50,-9.04,-1.82,986.92,,071256,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,660,15.2509041,100.3369980,,,29.72,210.49,29.52,24.50,28,141.88,3.81,95.,0.34,-9.60,-0.61,986.92,,071258,,,,,,,,,,,F,
868,661,15.2509041,100.3369980,,,34.26,210.44,30.20,28.25,28,139.06,1.44,92.,0.06,-9.64,-0.21,986.93,,071300,,,,,,,,,,,F,
868,662,15.2509041,100.3369980,,,28.50,210.33,29.07,23.50,28,144.19,6.00,94.,1.07,-9.55,-0.57,986.93,,071302,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,663,15.2509050,100.3369980,,,32.99,210.05,29.71,27.25,28,156.06,4.12,88.,-0.02,-9.58,0.30,986.96,,071304,,,,,,,,,,,F,
868,664,15.2509031,100.3369980,,,30.28,210.23,31.05,25.00,28,164.81,10.38,98,0.78,-9.17,-1.40,986.95,,071306,,,,,,,,,,,F,
