868,,,,,,,5171.08,28.64,5.25,19,166.62,10.62,9,1.76,-9.45,-0.63,985.88,,,,,,,,,,,,,F,
433,1663,15.3253956,100.2944031,,,6,,,,,,,,,,,,,074624,,,,,,,,,,,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,5180.83,28.36,5.00,19,178.88,11.44,9,1.89,-9.39,-0.61,985.88,,,,,,,,,,,,,F,
433,1664,15.3256454,100.2942429,,,5,,,,,,,,,,,,,074626,,,,,,,,,,,,
868,,,,,,,5192.07,28.76,4.50,19,195.25,11.31,9,1.74,-9.44,-0.65,985.89,,,,,,,,,,,,,F,
433,1665,15.3258982,100.2940750,,,6,,,,,,,,,,,,,074628,,,,,,,,,,,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,,,,,,10.12,9,,,,985.92,,,,,,,,,,,,,F,
433,1667,15.3263359,100.2937851,,,6,,,,,,,,,,,,,074632,,,,,,,,,,,,
868,,,,,,,5222.36,28.36,5.00,19,174.06,11.06,9,1.57,-9.45,-0.44,985.90,,,,,,,,,,,,,F,
433,1668,15.3265934,100.2936172,,,5,,,,,,,,,,,,,074634,,,,,,,,,,,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,,,,,,10.12,9,,,,985.91,,,,,,,,,,,,,F,
433,1669,15.3268166,100.2934723,,,5,,,,,,,,,,,,,074636,,,,,,,,,,,,
868,,,,,,,,,,,,11.12,9,,,,985.92,,,,,,,,,,,,,F,
433,1670,15.3270741,100.2933044,,,5,,,,,,,,,,,,,074638,,,,,,,,,,,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,,,,,,10.31,9,,,,985.92,,,,,,,,,,,,,F,
433,1671,15.3273277,100.2931366,,,5,,,,,,,,,,,,,074640,,,,,,,,,,,,
868,1672,15.3275528,100.2929916,,,,5265.06,28.28,4.50,19,,10.25,9,1.88,-9.59,-0.41,985.92,,074642,,,,,,,,,,,F,
868,,,,,,,5701.69,28.69,8.25,19,14.38,11.00,93,1.80,-9.71,-0.57,985.96,,,,,,,,,,,,,F,
433,1714,15.3373985,100.2884979,,,1,,,,,,,,,,,,,074806,,,,,,,,,,,,
868,1715,15.3376064,100.2884140,,,10.22,5713.08,28.38,8.25,19,29.38,10.19,92,1.65,-9.40,-0.51,985.98,,074808,,,,,,,,,,,F,
