433,10543,13.7230396,100.5165405,,,9.98,-3.47,31.01,27.25,36,351.88,0.69,88.44,0.06,-9.29,0.12,999.39,,212310,,,,,,,,,,,,
433,10544,13.7230444,100.5165482,,,,-2.21,31.09,27.50,36,,0.69,88.44,0.13,-9.28,0.25,999.40,,212312,,,,,,,,,,,,
433,10544,13.7230444,100.5165482,,,10.05,-2.21,31.09,27.50,36,351.88,0.69,88.44,0.13,-9.28,0.25,999.40,,212312,,,,,,,,,,,,
433,10545,13.7230482,100.5165558,,,,-1.40,31.01,27.50,36,,0.69,88.44,0.13,-9.50,0.26,999.39,,212314,,,,,,,,,,,,
433,10545,13.7230482,100.5165558,,,10.07,-1.40,31.01,27.50,36,351.88,0.69,88.44,0.13,-9.50,0.26,999.39,,212314,,,,,,,,,,,,
433,10574,13.7230520,100.5166473,,,,5.69,31.06,31.25,36,,0.75,88.31,-0.01,-9.16,0.21,999.38,,212412,,,,,,,,,,,,
433,10574,13.7230520,100.5166473,,,11.47,5.69,31.06,31.25,36,351.94,0.75,88.31,-0.01,-9.16,0.21,999.38,,212412,,,,,,,,,,,,
433,10575,13.7230501,100.5166397,,,,5.61,31.09,27.25,36,,0.75,88.31,-0.06,-9.27,0.16,999.36,,212414,,,,,,,,,,,,
433,10575,13.7230501,100.5166397,,,10.04,5.61,31.09,27.25,36,351.94,0.75,88.31,-0.06,-9.27,0.16,999.36,,212414,,,,,,,,,,,,
433,10576,13.7230473,100.5166397,,,,5.48,31.00,27.00,36,,0.75,88.31,0.20,-9.56,0.20,999.35,,212416,,,,,,,,,,,,
433,10576,13.7230473,100.5166397,,,9.96,5.48,31.00,27.00,36,351.94,0.75,88.31,0.20,-9.56,0.20,999.35,,212416,,,,,,,,,,,,
433,10577,13.7230434,100.5166321,,,,5.37,31.00,27.25,36,,0.75,88.31,0.09,-9.45,0.21,999.34,,212418,,,,,,,,,,,,
433,10577,13.7230434,100.5166321,,,10.07,5.37,31.00,27.25,36,351.94,0.75,88.31,0.09,-9.45,0.21,999.34,,212418,,,,,,,,,,,,
433,10578,13.7230406,100.5166321,,,,5.49,31.06,27.25,36,,0.75,88.31,0.19,-9.42,0.40,999.33,,212420,,,,,,,,,,,,
433,10578,13.7230406,100.5166321,,,10.09,5.49,31.06,27.25,36,351.94,0.75,88.31,0.19,-9.42,0.40,999.33,,212420,,,,,,,,,,,,
433,10579,13.7230396,100.5166321,,,,5.81,31.01,27.00,36,,0.75,88.38,0.02,-9.31,0.13,999.32,,212422,,,,,,,,,,,,
433,10579,13.7230396,100.5166321,,,10.02,5.81,31.01,27.00,36,351.94,0.75,88.38,0.02,-9.31,0.13,999.32,,212422,,,,,,,,,,,,
433,10580,13.7230368,100.5166321,,,,5.95,31.08,27.00,36,,0.75,88.31,0.06,-9.37,0.19,999.31,,212424,,,,,,,,,,,,
433,10580,13.7230368,100.5166321,,,10.04,5.95,31.08,27.00,36,351.94,0.75,88.31,0.06,-9.37,0.19,999.31,,212424,,,,,,,,,,,,
433,10581,13.7230358,100.5166321,,,,6.45,31.08,27.50,36,,0.75,-0.06,0.13,-9.29,0.26,999.30,,212426,,,,,,,,,,,,
433,10581,13.7230358,100.5166321,,,10.24,6.45,31.08,27.50,36,351.94,0.75,-0.06,0.13,-9.29,0.26,999.30,,212426,,,,,,,,,,,,
