433,2399,15.3473539,100.2830887,,,-2,,,,,80.69,6.75,93,,,,989.41,,081056,,,,,,,,,,,F,
433,2402,15.3473539,100.2830887,,,-41.44,6311.14,25.56,-39.75,6,344.19,6.75,92,1.59,-9.36,-0.66,989.42,,081102,,,,,,,,,,,F,
433,,,,,,,6311.14,25.88,-39.75,6,52.44,9.62,91.,1.46,-9.25,-0.53,989.43,,,,,,,,,,,,,F,
433,2404,15.3473539,100.2830887,,,,6311.14,25.40,-39.75,6,132.69,7.88,94,1.36,-9.13,-0.35,989.44,,081106,,,,,,,,,,,F,
433,2405,15.3473539,100.2830887,,,,6311.14,25.80,-39.75,6,265.69,5.94,94,1.28,-9.37,-0.6,989.48,,081108,,,,,,,,,,,F,
433,2407,15.3473539,100.2830887,,,-41.25,6311.14,25.53,-39.75,5,247.56,7.12,92,1.42,-9.60,-0.6,989.49,,081112,,,,,,,,,,,F,
433,2409,15.3473539,100.2830887,,,-41.25,6311.14,25.47,-39.75,5,283.56,8.81,93,1.39,-9.46,-0.62,989.49,,081116,,,,,,,,,,,F,
433,2410,15.3473539,100.2830887,,,-41.20,6311.14,25.79,-39.75,5,56.06,10.44,91,1.36,-9.52,-0.4,989.52,,081118,,,,,,,,,,,F,
433,2412,15.3473539,100.2830887,,,-41.17,6311.14,25.53,-39.75,5,159.44,9.75,94,1.22,-9.51,-0.9,989.52,,081122,,,,,,,,,,,F,
433,2414,15.3473539,100.2830887,,,-41.12,6311.14,26.03,-39.75,5,199.44,7.69,96,1.67,-9.09,-0.82,989.54,,081126,,,,,,,,,,,F,
433,2415,15.3473539,100.2830887,,,-4,,,,,262.94,3.56,91,,,,989.54,,081128,,,,,,,,,,,F,
433,,,,,,,6311.14,25.50,-39.75,4,327.81,5.75,92,1.34,-9.56,-0.90,989.89,,,,,,,,,,,,,F,
433,2453,15.3473539,100.2830887,,,,6311.14,25.31,-39.75,4,313.69,6.69,92,1.39,-9.05,-0.59,989.90,,081244,,,,,,,,,,,F,
433,2454,15.3473539,100.2830887,,,,6311.14,26.10,-39.75,4,72.31,8.88,94.,0.93,-9.73,-0.7,989.93,,081246,,,,,,,,,,,F,
433,2456,15.3473539,100.2830887,,,-40.06,6311.14,25.94,-39.75,4,141.75,7.94,95,1.78,-9.28,-0.86,989.93,,081250,,,,,,,,,,,F,
433,2458,15.3473539,100.2830887,,,-0,6311.14,25.19,-39.75,4,136.25,8.69,92,1.43,-8.73,-0.6,989.94,,081254,,,,,,,,,,,F,
433,2459,15.3473539,100.2830887,,,-8,,,,,83.25,8.50,95.,,,,989.95,,081256,,,,,,,,,,,F,
433,2460,15.3473539,100.2830887,,,-5,,,,,7.00,12.94,94.,,,,989.95,,081258,,,,,,,,,,,F,
433,2461,15.3473539,100.2830887,,,-2,,,,,317.81,6.44,92,,,,989.97,,081300,,,,,,,,,,,F,
433,2463,15.3473539,100.2830887,,,-4,6311.14,25.70,-39.75,4,307.88,8.31,93,1.09,-9.72,-0.0,989.97,,081304,,,,,,,,,,,F,
433,2465,15.3473539,100.2830887,,,-39.90,6311.14,25.72,-39.75,4,11.94,11.38,93,1.53,-8.81,-1.4,990.01,,081308,,,,,,,,,,,F,
433,2468,15.3473539,100.2830887,,,-8,6311.14,25.67,-39.75,4,13.88,7.06,93.,1.57,-9.19,-1.0,990.01,,081314,,,,,,,,,,,F,
433,2470,15.3473539,100.2830887,,,,6311.14,26.10,-39.75,4,297.44,8.50,93,1.45,-9.19,-1.0,990.05,,081318,,,,,,,,,,,F,
433,2472,15.3473539,100.2830887,,,-5,,,,,311.56,8.62,98,,,,990.05,,081322,,,,,,,,,,,F,
433,2473,15.3473539,100.2830887,,,-39.71,6311.14,25.42,-39.75,4,3,9.00,94,1.16,-9.86,-0.97,990.07,,081324,,,,,,,,,,,F,
433,2475,15.3473539,100.2830887,,,-1,,,,,334.38,9.50,96,,,,990.08,,081328,,,,,,,,,,,F,
433,2477,15.3473539,100.2830887,,,-8,6311.14,25.75,-39.75,4,316.31,8.44,96,1.16,-9.01,-0.6,990.09,,081332,,,,,,,,,,,F,
433,2478,15.3473539,100.2830887,,,-39.57,6311.14,25.83,-39.75,4,283.31,9.69,94,1.14,-9.86,-0.66,990.11,,081334,,,,,,,,,,,F,
433,2479,15.3473539,100.2830887,,,-39.55,6311.14,26.21,-39.75,4,231.81,8.50,90,1.21,-9.65,-0.47,990.12,,081336,,,,,,,,,,,F,
433,2480,15.3473539,,,,,6311.14,25.69,-39.75,4,203.56,9.31,95,1.20,-9.12,-0.27,990.15,,081338,,,,,,,,,,,F,
433,2482,15.3473539,100.2830887,,,-39.47,6311.14,25.89,-39.75,4,225.38,6.69,90,1.23,-8.97,-0.26,990.15,,081342,,,,,,,,,,,F,
433,2483,15.3473539,100.2830887,,,-4,,,,,250.56,9.06,96,,,,990.16,,081344,,,,,,,,,,,F,
433,2484,15.3473539,100.2830887,,,-39.41,6311.14,25.94,-39.75,4,172.69,7.44,91,1.46,-9.77,-0.5,990.17,,081346,,,,,,,,,,,F,
433,,,,,,,6311.14,25.64,-39.75,4,163.00,7.19,96,1.44,-9.29,-0.52,990.19,,,,,,,,,,,,,F,
433,2488,15.3473539,100.2830887,,,,6311.14,25.99,-39.75,4,53.12,10.69,90,1.68,-9.68,-0.83,990.21,,081354,,,,,,,,,,,F,
433,2490,15.3473539,100.2830887,,,,,,,,14.81,6.31,95.,,,,990.24,,081358,,,,,,,,,,,F,
433,2493,15.3473539,100.2830887,,,,,,,,3.56,8.75,91.6,,,,990.27,,081404,,,,,,,,,,,F,
