868,1018,15.2509041,100.3369675,,,34.98,210.49,27.85,26.75,28,304,0.44,88.9,0.31,-10.24,0.49,985.53,,072452,,,,,,,,,,,F,
868,1019,15.2509060,100.3369675,,,36.33,210.63,27.69,27.75,28,296.88,0.06,88.9,0.06,-9.69,0.22,985.52,,072456,,,,,,,,,,,F,
868,1020,15.2509060,100.3369751,,,36.02,210.86,27.52,27.50,28,296.88,0.06,88.9,0.06,-9.66,0.23,985.51,,072458,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1021,15.2509060,100.3369751,,,36.00,210.71,27.20,27.50,28,296.88,0.06,88.9,0.06,-9.67,0.25,985.52,,072500,,,,,,,,,,,F,
868,1022,15.2509050,100.3369751,,,36.00,210.43,28.15,27.50,28,297.50,0.00,89.0,0.07,-9.73,0.28,985.52,,072502,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1023,15.2509050,100.3369751,,,35.63,210.26,27.24,27.25,28,297.62,0.12,88.8,0.08,-9.69,0.19,985.54,,072504,,,,,,,,,,,F,
868,1024,15.2509041,100.3369751,,,35.94,210.17,27.11,27.50,28,297.62,0.12,88.8,0.05,-9.68,0.21,985.55,,072506,,,,,,,,,,,F,
868,1025,15.2509041,100.3369751,,,35.98,210.04,27.81,27.50,28,297.62,0.12,88.8,0.05,-9.69,0.25,985.53,,072508,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1026,15.2509041,100.3369751,,,35.96,209.92,27.43,27.50,28,297.62,0.12,88.8,0.05,-9.68,0.20,985.54,,072510,,,,,,,,,,,F,
868,1027,15.2509041,100.3369751,,,35.31,209.82,27.20,27.00,28,297.62,0.12,88.8,0.06,-9.69,0.19,985.54,,072512,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1028,15.2509041,100.3369751,,,35.31,209.80,27.24,27.00,28,,0.12,88.8,,,,985.54,,072514,,,,,,,,,,,F,
868,1029,15.2509041,100.3369751,,,33.67,209.76,27.28,25.75,28,297.62,0.12,88.8,0.08,-9.69,0.19,985.54,,072516,,,,,,,,,,,F,
868,1030,15.2509041,100.3369751,,,-18.62,209.73,27.27,-14.25,28,297.62,0.12,88.8,0.05,-9.70,0.21,985.55,,072518,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1031,15.2509041,100.3369751,,,36.27,209.67,27.42,27.75,28,297.62,0.12,88.8,0.05,-9.70,0.21,985.55,,072520,,,,,,,,,,,F,
868,1032,15.2509041,100.3369751,,,24.83,209.57,27.77,19.00,28,297.62,0.12,88.8,0.07,-9.69,0.21,985.55,,072522,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1033,15.2509041,100.3369751,,,36.27,209.50,27.27,27.75,28,297.62,0.12,88.8,0.07,-9.69,0.23,985.55,,072524,,,,,,,,,,,F,
868,1034,15.2509041,100.3369751,,,35.94,209.46,27.06,27.50,28,297.62,0.12,88.8,0.03,-9.68,0.20,985.55,,072526,,,,,,,,,,,F,
868,1035,15.2509041,100.3369751,,,35.92,209.38,27.87,27.50,28,297.62,0.12,88.8,0.07,-9.68,0.23,985.56,,072528,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1036,15.2509041,100.3369751,,,35.58,209.32,27.30,27.25,28,297.62,0.12,88.8,0.07,-9.69,0.20,985.57,,072530,,,,,,,,,,,F,
868,1037,15.2509041,100.3369751,,,35.60,209.28,27.34,27.25,28,297.62,0.12,88.8,0.06,-9.69,0.22,985.56,,072532,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1038,15.2509041,100.3369751,,,35.25,209.23,27.20,27.00,28,297.62,0.12,88.8,0.09,-9.69,0.19,985.57,,072534,,,,,,,,,,,F,
868,1039,15.2509041,100.3369751,,,35.25,209.22,27.38,27.00,28,297.62,0.12,88.8,0.08,-9.68,0.21,985.57,,072536,,,,,,,,,,,F,
868,1040,15.2509041,100.3369751,,,35.87,209.22,27.08,27.50,28,297.62,0.12,88.8,0.06,-9.70,0.18,985.59,,072538,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1041,15.2509041,100.3369751,,,35.54,209.23,27.81,27.25,28,297.62,0.12,88.8,0.05,-9.67,0.22,985.59,,072540,,,,,,,,,,,F,
868,1042,15.2509041,100.3369751,,,35.52,209.25,27.86,27.25,28,297.62,0.12,88.8,0.03,-9.67,0.18,985.60,,072542,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1043,15.2509041,100.3369751,,,35.83,209.26,27.29,27.50,28,297.69,0.19,88.8,0.05,-9.68,0.23,985.61,,072544,,,,,,,,,,,F,
868,1044,15.2509041,100.3369751,,,35.50,209.27,27.08,27.25,28,297.69,0.19,88.8,0.07,-9.67,0.23,985.61,,072546,,,,,,,,,,,F,
868,1045,15.2509041,100.3369751,,,34.85,209.27,27.97,26.75,28,297.69,0.19,88.8,0.05,-9.67,0.21,985.61,,072548,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1046,15.2509041,100.3369751,,,35.50,209.23,27.70,27.25,28,297.69,0.19,88.8,0.08,-9.73,0.20,985.61,,072550,,,,,,,,,,,F,
868,1047,15.2509041,100.3369751,,,35.48,209.19,26.99,27.25,28,297.69,0.19,88.8,0.07,-9.71,0.20,985.62,,072552,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1048,15.2509041,100.3369751,,,35.47,209.17,27.25,27.25,28,297.69,0.19,88.8,0.06,-9.68,0.22,985.63,,072554,,,,,,,,,,,F,
868,1049,15.2509041,100.3369751,,,35.14,209.10,27.29,27.00,28,297.69,0.19,88.8,0.04,-9.70,0.18,985.63,,072556,,,,,,,,,,,F,
868,1050,15.2509041,100.3369751,,,34.80,209.03,27.80,26.75,28,,0.19,88.8,0.07,,,985.64,,072558,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1051,15.2509041,100.3369751,,,35.12,208.99,27.33,27.00,28,297.69,0.19,88.8,0.06,-9.67,0.23,985.64,,072600,,,,,,,,,,,F,
868,1052,15.2509041,100.3369751,,,35.12,208.95,28.18,27.00,28,297.69,0.19,88.8,0.05,-9.71,0.21,985.64,,072602,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1053,15.2509041,100.3369751,,,35.41,209.04,27.79,27.25,28,30,-16.88,9,-0.05,-10.56,0.18,985.65,,072604,,,,,,,,,,,F,
868,1055,15.2509575,100.3369751,,,35.77,209.50,25.55,27.50,28,67.38,-11.50,8,0.41,-11.17,-0.98,985.64,,072608,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1056,15.2509775,100.3369751,,,33.51,209.07,26.66,25.75,28,84.50,-5.88,80.,-0.30,-9.72,0.31,985.63,,072610,,,,,,,,,,,F,
868,1057,15.2509794,100.3369751,,,34.85,208.87,26.45,26.75,28,81.62,-3.44,95,-0.49,-9.25,-1.21,985.61,,072612,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1058,15.2509794,100.3369751,,,34.51,208.91,25.72,26.50,28,83.62,-1.00,89.,-0.10,-9.71,0.04,985.62,,072614,,,,,,,,,,,F,
868,1059,15.2509794,100.3369751,,,34.53,209.16,26.34,26.50,28,83.62,-1.00,89.,-0.13,-9.69,0.02,985.61,,072616,,,,,,,,,,,F,
868,1060,15.2509794,100.3369751,,,33.53,209.42,26.66,25.75,28,83.69,-0.94,89.,-0.11,-9.68,0.04,985.62,,072618,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1061,15.2509794,100.3369751,,,33.19,209.62,26.48,25.50,28,84.88,1.56,89.2,0.18,-10.01,0.72,985.63,,072620,,,,,,,,,,,F,
868,1062,15.2509861,100.3369827,,,31.89,210.12,28.58,24.50,28,85.94,4.00,84.2,0.03,-10.30,0.05,985.63,,072622,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1063,15.2509947,100.3369827,,,31.56,210.43,29.21,24.25,28,85.25,0.62,83.,-1.08,-9.60,-1.86,985.63,,072624,,,,,,,,,,,F,
868,1064,15.2510014,100.3369904,,,33.86,210.37,29.49,26.00,28,88.44,1.50,83.0,-0.28,-9.76,0.99,985.62,,072626,,,,,,,,,,,F,
868,1065,15.2510071,100.3369980,,,35.20,210.49,27.57,27.00,28,81.19,-4.19,80.,-0.86,-9.22,1.06,985.60,,072628,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1066,15.2510128,100.3369980,,,34.53,210.32,29.50,26.50,28,89.56,-2.75,81.,-0.61,-9.76,0.87,985.61,,072630,,,,,,,,,,,F,
868,1067,15.2510138,100.3369980,,,34.53,210.25,31.83,26.50,28,104.38,0.69,88.,0.24,-9.47,-0.03,985.61,,072632,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1068,15.2510147,100.3369980,,,33.87,210.53,27.81,26.00,28,108.50,-0.75,9,-0.27,-9.62,-0.67,985.61,,072634,,,,,,,,,,,F,
868,1069,15.2510147,100.3369980,,,35.20,210.38,26.95,27.00,28,111.38,0.25,89,-0.05,-9.59,-0.04,985.60,,072636,,,,,,,,,,,F,
868,1070,15.2510157,100.3369980,,,34.89,210.42,26.97,26.75,28,111.62,0.50,88.8,0.05,-9.70,0.10,985.59,,072638,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1071,15.2510157,100.3369980,,,35.21,210.45,27.02,27.00,28,111.75,0.62,88.7,0.04,-9.69,0.13,985.59,,072640,,,,,,,,,,,F,
868,1072,15.2510166,100.3369980,,,35.23,210.66,26.35,27.00,28,111.75,0.62,88.7,0.04,-9.67,0.10,985.58,,072642,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1073,15.2510166,100.3369980,,,35.89,210.71,27.04,27.50,28,111.75,0.62,88.7,0.02,-9.71,0.13,985.58,,072644,,,,,,,,,,,F,
868,1074,15.2510166,100.3369980,,,35.89,210.81,27.29,27.50,28,111.75,0.62,88.7,0.04,-9.68,0.11,985.58,,072646,,,,,,,,,,,F,
868,1075,15.2510176,100.3369980,,,31.97,211.02,27.28,24.50,28,111.75,0.62,88.7,0.04,-9.69,0.12,985.58,,072648,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1076,15.2510176,100.3369980,,,35.25,211.11,26.74,27.00,28,111.75,0.62,88.7,0.07,-9.68,0.14,985.57,,072650,,,,,,,,,,,F,
868,1077,15.2510185,100.3369980,,,34.91,211.17,26.49,26.75,28,111.75,0.62,88.7,0.05,-9.68,0.14,985.58,,072652,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,211.06,26.33,26.25,28,111.75,0.62,88.7,0.03,-9.66,0.11,985.58,,,,,,,,,,,,,F,
433,1079,15.2510185,100.3369980,,,3,211.03,27.13,27.00,28,111.88,0.75,88.6,0.15,-9.66,0.17,985.61,,072656,,,,,,,,,,,F,
433,1080,15.2510185,100.3369980,,,3,,,,,,,,,,,,,072658,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,210.99,26.45,26.50,28,111.25,0.06,89.2,0.05,-9.68,0.13,985.62,,,,,,,,,,,,,F,
433,1081,15.2510185,100.3369980,,,3,210.95,26.52,26.50,28,111.19,0.06,89.2,0.05,-9.68,0.11,985.62,,072700,,,,,,,,,,,F,
433,1082,15.2510185,100.3369980,,,3,210.99,33.28,27.00,28,111.19,0.06,89.1,0.04,-9.67,0.14,985.63,,072702,,,,,,,,,,,F,
433,1083,15.2510185,100.3369980,,,3,,,,,,,,,,,,,072704,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,210.99,26.23,27.00,28,111.25,0.12,89.1,0.04,-9.67,0.16,985.62,,,,,,,,,,,,,F,
433,1084,15.2510185,100.3369980,,,3,210.95,27.56,27.00,28,111.25,0.12,89.1,0.05,-9.67,0.15,985.59,,072706,,,,,,,,,,,F,
433,1085,15.2510185,100.3369980,,,3,,,,,,,,,,,,,072708,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,210.87,26.61,27.25,28,111.25,0.12,89.1,0.05,-9.68,0.13,985.63,,,,,,,,,,,,,F,
433,1086,15.2510185,100.3369980,,,3,210.89,41.98,26.00,27,111.25,0.12,89.1,0.04,-9.69,0.13,985.62,,072710,,,,,,,,,,,F,
433,1087,15.2510185,100.3369980,,,3,,,,,,0.12,89.1,,,,985.59,,072712,,,,,,,,,,,F,
