868,1220,15.2532263,100.3402710,,,30.86,1212.38,28.41,23.50,25,100.50,11.50,9,1.78,-9.30,-0.54,985.66,,073138,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1221,15.2533646,100.3403015,,,30.88,1229.34,28.54,23.75,25,132.81,9.56,93,1.63,-9.68,-0.50,985.65,,073140,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1222,15.2535191,100.3403320,,,31.19,1237.86,28.64,24.00,25,149.94,11.94,9,1.55,-9.47,-0.57,985.68,,073142,,,,,,,,,,,F,
868,1224,15.2538338,100.3403931,,,30.80,1263.27,29.13,23.75,25,200.75,9.62,92,1.78,-9.47,-0.62,985.70,,073146,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1226,15.2541094,100.3404388,,,30.83,1271.17,28.65,23.75,25,62.44,10.12,92,1.63,-9.38,-0.53,985.69,,073150,,,,,,,,,,,F,
868,1229,15.2545891,100.3404846,,,30.47,1297.18,29.15,23.50,25,128.81,10.69,9,1.95,-9.45,-0.55,985.70,,073156,,,,,,,,,,,F,
868,1230,15.2547598,100.3404922,,,30.49,1306.32,28.55,23.50,25,171.25,9.88,93,1.96,-9.47,-0.61,985.69,,073158,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1231,15.2549095,100.3404999,,,30.49,1314.13,28.73,23.50,25,170.44,11.75,9,1.86,-9.38,-0.42,985.69,,073200,,,,,,,,,,,F,
868,1232,15.2550840,100.3405075,,,30.54,1323.03,29.07,23.50,25,142.50,10.44,9,1.80,-9.50,-0.56,985.66,,073202,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1233,15.2552357,100.3405075,,,29.90,1330.74,28.67,23.00,25,123.56,10.88,9,1.78,-9.49,-0.52,985.65,,073204,,,,,,,,,,,F,
868,1234,15.2554083,100.3405151,,,30.54,1339.56,28.60,23.50,25,109.75,10.62,9,1.86,-9.49,-0.55,985.66,,073206,,,,,,,,,,,F,
868,1235,15.2555599,100.3405228,,,30.21,1347.25,28.60,23.25,25,106.69,9.88,93,1.80,-9.53,-0.59,985.66,,073208,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1236,15.2557306,100.3405304,,,29.56,1356.16,29.14,22.75,25,124.12,10.44,9,1.74,-9.50,-0.65,985.66,,073210,,,,,,,,,,,F,
868,1237,15.2558775,100.3405380,,,28.59,1363.99,28.64,22.00,25,164.44,10.00,9,1.85,-9.62,-0.55,985.66,,073212,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,1238,15.2560425,100.3405457,,,29.87,1373.10,28.57,23.00,25,229.19,9.44,91,1.82,-9.48,-0.63,985.67,,073214,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,1381.38,28.62,22.25,25,282.12,10.62,9,1.85,-9.51,-0.54,985.66,,,,,,,,,,,,,F,
433,1250,15.2578316,100.3404999,,,2,,,,,,,,,,,,,073238,,,,,0.00,0.00,,,,0.00,,
868,,,,,,,,,,,43.19,11.12,94,,,,985.67,,,,,,,,,,,,,F,
433,1251,15.2579870,100.3404922,,,2,1479.39,28.99,22.25,25,115.94,8.94,93,1.67,-9.58,-0.62,985.67,,073240,,,,,,,,,,,F,
433,1252,15.2581282,,,,2,1487.54,28.61,22.00,25,171.69,8.19,91,1.59,-9.44,-0.65,985.67,,073242,,,,,,,,,,,F,
433,1253,15.2582579,100.3404922,,,2,,,,,,,,,,,,,073244,,,,,0.00,0.00,,,,0.00,,
