868,2150,15.3473539,100.2830887,,,-60,6311.14,26.95,-25.50,11,279.81,7.88,92,1.39,-9.33,-0.,987.45,,080238,,,,,,,,,,,F,
868,2151,15.3473539,100.2830887,,,-30.01,6311.14,27.33,-25.50,11,301.56,8.69,93,1.50,-9.33,-0.60,987.45,,080240,,,,,,,,,,,F,
868,2152,15.3473539,100.2830887,,,-31.76,6311.14,26.99,-27.00,11,274.19,8.94,93,1.59,-9.35,-0.60,987.46,,080242,,,,,,,,,,,F,
868,2153,15.3473539,100.2830887,,,-31.78,6311.14,27.45,-27.00,11,227.00,8.88,92,1.45,-9.41,-0.66,987.45,,080244,,,,,,,,,,,F,
868,2155,15.3473539,100.2830887,,,-29.39,6311.14,26.61,-25.75,11,125.25,7.88,92,1.36,-9.45,-0.,987.47,,080248,,,,,,,,,,,F,
868,2156,15.3473539,100.2830887,,,-59,,,,,106.12,7.81,95,,,,987.47,,080250,,,,,,,,,,,F,
868,2157,15.3473539,100.2830887,,,-57,,,,,85.00,9.75,92.,,,,987.47,,080252,,,,,,,,,,,F,
868,2158,15.3473539,100.2830887,,,-28.22,6311.14,26.81,-24.00,11,76.50,8.25,91.,1.36,-9.51,-0.59,987.47,,080254,,,,,,,,,,,F,
868,2159,15.3473539,100.2830887,,,-26.73,6311.14,26.99,-22.75,11,88.12,10.50,93,1.33,-9.30,-0.,987.49,,080256,,,,,,,,,,,F,
868,2161,15.3473539,100.2830887,,,-25.54,6311.14,27.18,-21.75,11,95.81,7.56,93.,1.38,-9.46,-0.49,987.49,,080300,,,,,,,,,,,F,
868,2163,15.3473539,100.2830887,,,-37,6311.14,26.86,-21.50,11,86.44,9.88,93.,1.41,-9.45,-0.,987.50,,080304,,,,,,,,,,,F,
868,2164,15.3473539,100.2830887,,,-42,,,,,75.38,7.12,94.,,,,987.52,,080306,,,,,,,,,,,F,
868,2165,15.3473539,100.2830887,,,-49,,,,,66.31,8.94,93.,,,,987.53,,080308,,,,,,,,,,,F,
868,2166,15.3473539,100.2830887,,,-24.90,6311.14,27.38,-21.25,11,62.56,9.44,93.,1.44,-9.20,-0.51,987.53,,080310,,,,,,,,,,,F,
868,2167,15.3473539,100.2830887,,,-23.42,6311.14,26.79,-20.00,11,78.69,7.00,94.,1.33,-9.14,-0.52,987.54,,080312,,,,,,,,,,,F,
868,2168,15.3473539,100.2830887,,,-22.82,6311.14,26.82,-19.50,11,98.12,8.38,92.,1.46,-9.30,-0.58,987.55,,080314,,,,,,,,,,,F,
868,2169,15.3473539,100.2830887,,,-22.22,6311.14,26.76,-19.00,11,120.94,7.56,92,1.32,-9.25,-0.54,987.56,,080316,,,,,,,,,,,F,
868,2170,15.3473539,100.2830887,,,-22.21,6311.14,27.27,-19.00,11,159.81,9.62,93,1.34,-9.44,-0.57,987.57,,080318,,,,,,,,,,,F,
868,2171,15.3473539,100.2830887,,,-22.49,6311.14,26.76,-19.25,11,201.88,6.31,93,1.57,-9.51,-0.62,987.58,,080320,,,,,,,,,,,F,
868,2172,15.3473539,100.2830887,,,-23.35,6311.14,26.76,-20.00,11,321.25,9.88,94,1.50,-9.31,-0.,987.62,,080322,,,,,,,,,,,F,
868,2175,15.3473539,100.2830887,,,-27.36,6311.14,27.16,-23.50,10,13.62,6.94,92.,1.45,-9.63,-0.39,987.64,,080328,,,,,,,,,,,F,
868,,,,,,,,,,,109.44,9.19,93,,,,987.65,,,,,,,,,,,,,F,
433,2177,15.3473539,100.2830887,,,,6311.14,27.06,-25.50,11,233.38,10.06,9,1.70,-9.26,-0.57,987.66,,080332,,,,,,,,,,,F,
433,2178,15.3473539,100.2830887,,,,,,,,18.06,10.25,92,,,,987.69,,080334,,,,,,,,,,,F,
433,2179,15.3473539,100.2830887,,,,6311.14,26.68,-27.00,10,178.56,9.06,97,1.65,-9.29,-0.50,987.71,,080336,,,,,,,,,,,F,
433,2180,15.3473539,100.2830887,,,,6311.14,27.21,-27.75,10,6.56,5.50,93.5,1.30,-9.40,-0.42,987.75,,080338,,,,,,,,,,,F,
