868,655,15.2509708,100.3369980,,,34.81,211.81,29.27,35.75,31,227.25,0.25,91.,0.05,-9.71,-0.19,990.43,,191714,,,,,,,,,,,F,
868,656,15.2509708,100.3369980,,,35.81,211.81,29.52,36.75,30,227.25,0.25,91.,0.06,-9.70,-0.19,990.42,,191716,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,657,15.2509708,100.3369980,,,35.57,211.81,29.26,36.50,30,227.25,0.25,91.,0.07,-9.68,-0.19,990.42,,191718,,,,,,,,,,,F,
868,658,15.2509708,100.3369980,,,35.84,211.81,29.35,36.75,30,227.25,0.25,91.,0.07,-9.68,-0.19,990.41,,191720,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,659,15.2509708,100.3369980,,,34.89,211.81,29.99,35.75,30,227.25,0.25,91.,0.05,-9.69,-0.17,990.40,,191722,,,,,,,,,,,F,
868,660,15.2509708,100.3369980,,,35.40,211.81,29.62,36.25,30,227.25,0.25,91.,0.05,-9.69,-0.17,990.39,,191724,,,,,,,,,,,F,
868,661,15.2509708,100.3369980,,,35.67,211.81,29.48,36.50,30,227.25,0.25,91.,0.06,-9.68,-0.18,990.38,,191726,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,662,15.2509708,100.3369980,,,,,,,,,0.25,91.,,,,990.37,,191728,,,,,,,,,,,F,
868,663,15.2509708,100.3369980,,,35.69,211.81,29.72,36.50,30,227.25,0.25,91.,0.05,-9.69,-0.18,990.37,,191730,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,664,15.2509708,100.3369980,,,35.74,211.81,29.40,36.50,30,227.25,0.25,91.,0.07,-9.69,-0.21,990.35,,191732,,,,,,,,,,,F,
868,665,15.2509708,100.3369980,,,35.79,211.81,29.45,36.50,30,227.25,0.25,91.,0.07,-9.69,-0.21,990.33,,191734,,,,,,,,,,,F,
868,666,15.2509708,100.3369980,,,35.79,211.81,29.14,36.50,30,227.25,0.25,91.,0.06,-9.69,-0.20,990.33,,191736,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,667,15.2509708,100.3369980,,,35.77,211.81,28.72,36.50,30,227.25,0.25,91.,0.06,-9.67,-0.20,990.34,,191738,,,,,,,,,,,F,
868,668,15.2509708,100.3369980,,,36.06,211.81,29.80,36.75,30,227.25,0.25,91.,0.06,-9.67,-0.20,990.32,,191740,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,669,15.2509708,100.3369980,,,35.89,211.81,29.87,36.50,30,227.31,0.31,91.,0.08,-9.70,-0.21,990.29,,191742,,,,,,,,,,,F,
