868,667,15.2509041,100.3369980,,,34.03,209.81,26.39,28.00,28,145.25,2.81,99.,0.43,-9.50,-1.34,986.89,,071312,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,668,15.2509041,100.3369980,,,34.03,209.94,26.42,28.00,28,165.62,1.69,96.,0.24,-9.37,-1.29,986.89,,071314,,,,,,,,,,,F,
868,669,15.2509041,100.3370056,,,32.44,209.96,36.62,26.75,28,176.00,-0.81,9,-0.28,-9.74,-0.32,986.93,,071316,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,670,15.2509041,100.3370056,,,32.15,210.45,35.29,26.50,28,174.31,5.00,104,0.47,-9.21,-2.20,986.92,,071318,,,,,,,,,,,F,
868,671,15.2509031,100.3370056,,,32.21,210.64,34.45,26.50,28,164.19,-1.12,1,-0.23,-9.11,-2.00,986.89,,071320,,,,,,,,,,,F,
868,672,15.2509022,100.3370056,,,32.81,210.68,33.81,27.00,28,158.44,-3.44,1,-0.39,-9.68,-1.73,986.89,,071322,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,673,15.2509031,100.3369980,,,34.03,210.76,34.58,28.00,28,156.81,-2.19,1,-0.37,-9.13,-1.70,986.89,,071324,,,,,,,,,,,F,
868,674,15.2509031,100.3369980,,,32.81,210.67,34.46,27.00,28,158.12,0.12,98.,0.05,-9.66,-1.46,986.89,,071326,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,675,15.2509031,100.3369980,,,33.44,210.65,34.01,27.50,28,149.00,-3.25,9,-0.61,-9.44,-1.29,986.88,,071328,,,,,,,,,,,F,
868,676,15.2509031,100.3369980,,,33.40,210.59,34.19,27.50,28,150.75,-2.69,9,-0.45,-9.45,-1.18,986.90,,071330,,,,,,,,,,,F,
868,677,15.2509031,100.3369980,,,34.05,210.52,34.33,28.00,28,153.31,-1.38,9,-0.21,-9.52,-1.00,986.88,,071332,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,678,15.2509031,100.3369980,,,33.72,210.42,34.08,27.75,28,157.12,-1.56,9,-0.42,-9.45,-1.17,986.89,,071334,,,,,,,,,,,F,
868,679,15.2509041,100.3369980,,,33.71,210.35,34.20,27.75,28,156.50,-1.38,9,-0.36,-9.50,-1.09,986.90,,071336,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,680,15.2509041,100.3369980,,,34.03,210.30,34.15,28.00,28,155.31,-1.81,9,-0.40,-9.48,-1.09,986.89,,071338,,,,,,,,,,,F,
868,681,15.2509041,100.3369980,,,33.67,210.24,32.85,27.75,28,153.06,-1.81,9,-0.34,-9.59,-0.94,986.92,,071340,,,,,,,,,,,F,
868,682,15.2509050,100.3369980,,,29.15,210.29,32.99,24.00,28,164.44,-1.06,95,0.30,-9.32,-0.34,986.90,,071342,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,683,15.2509098,100.3369904,,,27.63,210.27,31.27,22.75,28,191.44,-2.94,1,-0.92,-9.26,-1.82,986.90,,071344,,,,,,,,,,,F,
868,684,15.2509165,100.3369904,,,22.52,210.22,32.77,18.50,28,148.12,-1.50,9,-0.21,-8.73,-1.28,986.86,,071346,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,685,15.2509241,100.3369904,,,33.19,210.19,33.67,27.25,28,148.62,7.12,102,0.99,-9.78,-1.83,986.85,,071348,,,,,,,,,,,F,
868,686,15.2509289,100.3369904,,,31.67,210.17,31.33,26.00,28,153.62,7.12,101,1.78,-9.04,-2.41,986.85,,071350,,,,,,,,,,,F,
868,687,15.2509317,100.3369904,,,31.08,210.14,31.27,25.50,28,153.62,6.06,99.,1.13,-9.18,-1.69,986.84,,071352,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
868,688,15.2509251,100.3369904,,,26.86,209.96,29.60,22.00,28,137.06,8.44,100,1.01,-9.64,-1.74,986.81,,071354,,,,,,,,,,,F,
868,689,15.2509212,100.3369904,,,24.79,209.92,31.02,20.25,28,107.94,8.94,105,1.79,-8.86,-1.65,986.76,,071356,,,,,,,,,,,F,
DEF,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,0.00,,
