433,2742,15.3473539,100.2830887,,,-7,,,,,230.94,9.31,95,,,,992.79,,082222,,,,,,,,,,,F,
433,2743,15.3473539,100.2830887,,,-6,,,,,232.38,8.75,92,,,,992.80,,082224,,,,,,,,,,,F,
433,2744,15.3473539,100.2830887,,,-5,,,,,236.31,7.75,93,,,,992.80,,082226,,,,,,,,,,,F,
433,2745,15.3473539,100.2830887,,,-7,,,,,244.75,10.12,9,,,,992.81,,082228,,,,,,,,,,,F,
433,2746,15.3473539,100.2830887,,,-6,,,,,247.19,6.31,91,,,,992.82,,082230,,,,,,,,,,,F,
433,2747,15.3473539,100.2830887,,,-12.98,6311.14,23.13,-16.00,3,279.00,10.56,9,1.32,-9.02,-0.5,992.84,,082232,,,,,,,,,,,F,
433,2749,15.3473539,100.2830887,,,,,,,,354.00,9.44,94,,,,992.85,,082236,,,,,,,,,,,F,
433,2751,15.3473539,100.2830887,,,-8,,,,,30.06,7.06,92.,,,,992.86,,082240,,,,,,,,,,,F,
433,2752,15.3473539,100.2830887,,,-7,,,,,64.38,9.50,93.,,,,992.87,,082242,,,,,,,,,,,F,
433,2754,15.3473539,100.2830887,,,-2,6311.14,23.72,-16.25,3,86.75,6.50,94.,1.34,-8.76,-0.5,992.89,,082246,,,,,,,,,,,F,
433,2755,15.3473539,100.2830887,,,-5,,,,,59.69,11.06,94,,,,992.89,,082248,,,,,,,,,,,F,
433,2756,15.3473539,100.2830887,,,-6,,,,,14.81,8.06,89.,,,,992.91,,082250,,,,,,,,,,,F,
433,2757,15.3473539,100.2830887,,,-1,,,,,347.75,5.94,95,,,,992.91,,082252,,,,,,,,,,,F,
433,2758,15.3473539,100.2830887,,,-13.27,6311.14,23.38,-16.50,3,292.44,11.56,9,1.35,-9.35,-0.5,992.93,,082254,,,,,,,,,,,F,
433,2760,15.3473539,100.2830887,,,,6311.14,23.66,-16.75,3,327.56,8.69,92,1.38,-9.68,-0.5,992.95,,082258,,,,,,,,,,,F,
433,2763,15.3473539,100.2830887,,,-14.23,6311.14,23.48,-17.75,3,1,4.94,91.,1.30,-9.10,-0.66,992.96,,082304,,,,,,,,,,,F,
433,2765,15.3473539,100.2830887,,,-14.01,6311.14,23.79,-17.50,3,95.69,9.81,94.,1.45,-9.68,-0.68,992.98,,082308,,,,,,,,,,,F,
433,2766,15.3473539,100.2830887,,,-14.79,6311.14,24.29,-18.50,3,104.75,10.12,9,1.51,-9.24,-0.67,992.99,,082310,,,,,,,,,,,F,
433,2767,15.3473539,100.2830887,,,-12.79,6311.14,23.60,-16.00,3,116.38,6.12,94,1.36,-9.09,-0.61,992.99,,082312,,,,,,,,,,,F,
433,2769,15.3473539,100.2830887,,,-11.97,6311.14,23.84,-15.00,3,83.75,7.06,93.,1.45,-9.16,-0.6,993.01,,082316,,,,,,,,,,,F,
433,,,,,,,6311.14,23.92,-15.00,3,64.88,6.56,93.,1.36,-9.46,-0.63,993.01,,,,,,,,,,,,,F,
433,2771,15.3473539,100.2830887,,,,,,,,32.44,10.25,96,,,,993.02,,082320,,,,,,,,,,,F,
433,2772,15.3473539,100.2830887,,,,6311.14,23.41,-15.25,3,348.50,9.44,90,1.37,-9.67,-0.62,993.03,,082322,,,,,,,,,,,F,
433,2773,15.3473539,100.2830887,,,,6311.14,23.81,-15.25,3,314.44,8.75,93,1.33,-9.23,-0.53,993.04,,082324,,,,,,,,,,,F,
