433,246,14.3563223,99.4970551,,,106.59,52.86,21.87,38.50,35,359.94,-0.50,92.,-0.07,-9.67,-0.46,1001.49,,123052,,,,,,,,,,,,
433,247,14.3563223,99.4970551,,,106.68,52.86,22.20,38.75,35,359.94,-0.50,92.,-0.05,-9.66,-0.42,1001.49,,123054,,,,,,,,,,,,
433,248,14.3563223,99.4970551,,,107.23,52.86,40.01,38.50,35,359.94,-0.50,92.,-0.06,-9.65,-0.44,1001.42,,123056,,,,,,,,,,,,
433,252,14.3563223,99.4970551,,,107.68,52.86,40.05,38.75,36,359.94,-0.50,92.,-0.07,-9.64,-0.40,1001.38,,123106,,,,,,,,,,,,
433,253,14.3563223,99.4970551,,,107.59,52.86,32.83,38.75,36,359.94,-0.50,92.,-0.09,-9.63,-0.44,1001.39,,123108,,,,,,,,,,,,
433,254,14.3563223,99.4970551,,,107.96,52.86,40.09,38.75,36,359.94,-0.50,92.,-0.07,-9.66,-0.45,1001.35,,123112,,,,,,,,,,,,
433,255,14.3563223,99.4970551,,,107.68,52.86,22.87,38.75,35,359.94,-0.50,92.,-0.11,-9.62,-0.45,1001.38,,123114,,,,,,,,,,,,
433,256,14.3563223,99.4970551,,,107.50,52.86,22.27,38.75,35,359.94,-0.50,92.,-0.09,-9.64,-0.44,1001.40,,123116,,,,,,,,,,,,
433,257,14.3563223,99.4970551,,,107.59,52.86,40.08,38.75,35,359.94,-0.50,92.,-0.07,-9.65,-0.42,1001.39,,123120,,,,,,,,,,,,
433,258,14.3563223,99.4970551,,,107.05,52.86,21.99,38.50,35,359.94,-0.50,92.,-0.10,-9.66,-0.46,1001.44,,123122,,,,,,,,,,,,
433,259,14.3563223,99.4970551,,,107.86,52.86,40.14,38.75,35,359.94,-0.50,92.,-0.11,-9.63,-0.42,1001.36,,123128,,,,,,,,,,,,
433,260,14.3563223,99.4970551,,,107.77,52.86,40.16,38.75,35,359.94,-0.50,92.,-0.07,-9.63,-0.43,1001.37,,123130,,,,,,,,,,,,
433,262,14.3563223,99.4970551,,,106.77,52.86,21.89,38.75,35,359.94,-0.50,92.,-0.07,-9.65,-0.45,1001.48,,123136,,,,,,,,,,,,
433,263,14.3563223,99.4970551,,,106.13,52.86,38.22,38.75,35,359.94,-0.50,92.,-0.08,-9.64,-0.42,1001.55,,123138,,,,,,,,,,,,
433,264,14.3563223,99.4970551,,,105.95,52.86,22.16,38.75,35,359.94,-0.50,92.,-0.08,-9.65,-0.45,1001.57,,123140,,,,,,,,,,,,
433,265,14.3563223,99.4970551,,,105.76,52.86,21.77,38.75,35,359.94,-0.50,92.,-0.09,-9.66,-0.42,1001.59,,123142,,,,,,,,,,,,
433,266,14.3563223,99.4970551,,,106.04,52.86,39.93,38.75,35,359.94,-0.50,92.,-0.08,-9.66,-0.42,1001.56,,123144,,,,,,,,,,,,
433,268,14.3563223,99.4970551,,,105.68,52.86,39.87,38.50,34,359.94,-0.50,92.,-0.09,-9.65,-0.43,1001.59,,123154,,,,,,,,,,,,
