433,11423,13.7229481,100.5166931,,,10.62,49.76,30.56,26.50,36,351.62,0.44,88.69,0.07,-9.39,0.22,998.88,,215230,,,,,,,,,,,F,
433,11424,13.7229548,100.5167084,,,10.60,49.34,30.58,26.50,36,351.62,0.44,88.69,0.10,-9.40,0.25,998.89,,215232,,,,,,,,,,,F,
433,11425,13.7229538,100.5167160,,,10.86,48.32,30.63,27.25,36,351.62,0.44,88.69,0.11,-9.43,0.21,998.91,,215234,,,,,,,,,,,F,
433,11426,13.7229586,100.5167236,,,10.83,47.57,30.57,27.25,36,351.62,0.44,88.69,0.09,-9.39,0.28,998.93,,215236,,,,,,,,,,,F,
433,11427,13.7229624,100.5167313,,,10.65,47.42,30.59,26.75,36,351.62,0.44,88.69,0.00,-9.35,0.21,998.92,,215238,,,,,,,,,,,F,
433,11428,13.7229662,100.5167389,,,10.57,47.72,30.79,26.50,36,351.62,0.44,88.69,0.11,-9.40,0.23,998.91,,215240,,,,,,,,,,,F,
433,11429,13.7229605,100.5167389,,,10.75,48.35,30.59,27.00,36,351.62,0.44,88.69,0.10,-9.41,0.21,998.92,,215242,,,,,,,,,,,F,
433,11430,13.7229567,100.5167389,,,10.65,48.47,30.62,26.75,36,351.62,0.44,88.69,0.11,-9.35,0.23,998.92,,215244,,,,,,,,,,,F,
433,11431,13.7229509,100.5167313,,,10.17,48.47,30.66,25.50,36,351.62,0.44,88.69,0.08,-9.45,0.23,998.91,,215246,,,,,,,,,,,F,
433,11432,13.7229567,100.5167465,,,10.68,50.23,30.59,26.75,36,351.62,0.44,88.69,0.09,-9.39,0.23,998.90,,215248,,,,,,,,,,,F,
433,11433,13.7229614,100.5167618,,,10.65,51.89,30.65,26.75,36,351.62,0.44,88.69,0.10,-9.42,0.25,998.92,,215250,,,,,,,,,,,F,
433,11434,13.7229567,100.5167618,,,10.85,52.29,30.67,27.25,36,351.62,0.44,88.69,0.09,-9.41,0.22,998.92,,215252,,,,,,,,,,,F,
433,11435,13.7229433,100.5167465,,,10.73,51.67,30.58,27.00,36,351.62,0.44,88.69,0.10,-9.38,0.21,998.93,,215254,,,,,,,,,,,F,
433,11436,13.7229404,100.5167389,,,10.51,52.00,30.59,26.50,36,351.62,0.44,88.69,0.12,-9.40,0.24,998.94,,215256,,,,,,,,,,,F,
433,11437,13.7229424,100.5167465,,,10.67,51.77,30.72,27.00,36,351.62,0.44,88.69,0.10,-9.39,0.21,998.96,,215258,,,,,,,,,,,F,
433,11438,13.7229528,100.5167618,,,10.67,51.37,30.56,27.00,36,351.62,0.44,88.69,0.08,-9.40,0.20,998.96,,215300,,,,,,,,,,,F,
433,11439,13.7229624,100.5167847,,,10.48,52.51,30.58,26.50,36,351.62,0.44,88.69,0.11,-9.39,0.22,998.96,,215302,,,,,,,,,,,F,
433,11440,13.7229624,100.5167999,,,10.48,53.88,30.64,26.50,36,351.62,0.44,88.69,0.10,-9.42,0.23,998.94,,215304,,,,,,,,,,,F,
