001,,,,,,,,,,,,,,,,,,,,15.250967,100.336830,4.76,4.53,220.65,217.30,
001,,,,,,,,,,,,,,,,,,,,15.250967,100.336830,4.78,4.60,216.66,217.20,
001,,,,,,,,,,,,,,,,,,,,15.250967,100.336830,4.77,4.69,219.42,217.20,
001,,,,,,,,,,,,,,,,,,,,15.250967,100.336830,4.71,4.40,221.41,217.20,
001,,,,,,,,,,,,,,,,,,,,15.250968,100.336830,4.69,4.44,217.21,217.10,
001,,,,,,,,,,,,,,,,,,,,15.250968,100.336830,4.66,4.68,217.36,217.10,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.63,4.53,219.84,217.10,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.67,4.54,220.23,217.10,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.70,4.53,219.26,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.62,4.50,218.59,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.75,4.56,216.72,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.62,4.47,219.77,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.68,4.49,218.31,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250969,100.336830,4.70,4.50,219.24,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.76,4.55,216.89,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.59,4.53,215.99,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.67,4.44,219.38,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.66,4.60,217.84,217.00,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.70,4.47,222.51,218.40,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336830,4.64,4.60,214.96,218.40,
001,,,,,,,,,,,,,,,,,,,,15.250971,100.336823,4.70,4.55,218.51,219.30,
001,,,,,,,,,,,,,,,,,,,,15.250973,100.336823,4.70,4.59,218.51,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250973,100.336823,4.69,4.49,216.40,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250974,100.336823,4.71,4.51,217.17,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250974,100.336823,4.62,4.51,218.99,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250978,100.336830,4.68,4.52,219.25,221.20,
