001,,,,,,,,,,,,,,,,,,,,15.250940,100.336914,6.44,2.68,230.60,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250940,100.336914,6.43,2.72,229.15,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250944,100.336914,6.44,2.72,228.71,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250946,100.336906,6.15,3.06,228.17,208.20,
001,,,,,,,,,,,,,,,,,,,,15.250946,100.336906,6.29,2.84,225.67,208.20,
001,,,,,,,,,,,,,,,,,,,,15.250949,100.336899,6.43,2.66,229.01,208.00,
001,,,,,,,,,,,,,,,,,,,,15.250949,100.336899,6.44,2.75,227.50,208.00,
001,,,,,,,,,,,,,,,,,,,,15.250959,100.336891,6.44,2.74,226.59,206.60,
001,,,,,,,,,,,,,,,,,,,,15.250959,100.336891,6.40,2.71,226.84,206.60,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336884,6.44,2.71,226.23,205.70,
001,,,,,,,,,,,,,,,,,,,,15.250970,100.336884,6.44,2.71,227.21,205.70,
001,,,,,,,,,,,,,,,,,,,,15.250978,100.336884,6.40,2.83,228.43,205.40,
001,,,,,,,,,,,,,,,,,,,,15.250978,100.336884,6.39,2.83,230.30,205.40,
001,,,,,,,,,,,,,,,,,,,,15.250986,100.336876,6.35,2.75,226.31,204.60,
001,,,,,,,,,,,,,,,,,,,,15.250991,100.336876,6.35,2.72,227.94,204.30,
001,,,,,,,,,,,,,,,,,,,,15.250991,100.336876,6.38,2.75,227.02,204.30,
001,,,,,,,,,,,,,,,,,,,,15.250992,100.336876,6.48,2.61,225.69,204.60,
001,,,,,,,,,,,,,,,,,,,,15.250992,100.336876,6.40,2.64,228.87,204.60,
001,,,,,,,,,,,,,,,,,,,,15.250992,100.336876,6.38,2.82,228.26,205.00,
001,,,,,,,,,,,,,,,,,,,,15.250992,100.336876,6.37,2.73,227.67,205.00,
001,,,,,,,,,,,,,,,,,,,,15.250998,100.336876,7.76,2.36,225.18,205.20,
001,,,,,,,,,,,,,,,,,,,,15.250998,100.336876,6.39,2.38,226.48,205.20,
001,,,,,,,,,,,,,,,,,,,,15.251017,100.336861,5.59,3.14,225.96,204.20,
001,,,,,,,,,,,,,,,,,,,,15.251017,100.336861,6.78,2.69,227.33,204.20,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.336853,5.73,2.98,228.50,203.90,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.336853,5.93,2.85,228.28,203.90,
001,,,,,,,,,,,,,,,,,,,,15.251040,100.336845,5.84,2.97,227.12,202.90,
001,,,,,,,,,,,,,,,,,,,,15.251040,100.336845,5.82,2.85,228.69,202.90,
001,,,,,,,,,,,,,,,,,,,,15.251037,100.336838,5.78,2.99,228.90,203.10,
001,,,,,,,,,,,,,,,,,,,,15.251037,100.336838,5.83,3.07,228.68,203.10,
001,,,,,,,,,,,,,,,,,,,,15.251035,100.336838,5.90,2.86,230.13,203.00,
001,,,,,,,,,,,,,,,,,,,,15.251035,100.336838,5.85,2.91,226.96,203.00,
001,,,,,,,,,,,,,,,,,,,,15.251034,100.336838,5.85,3.00,230.74,203.00,
001,,,,,,,,,,,,,,,,,,,,15.251034,100.336838,5.92,2.99,230.03,202.90,
001,,,,,,,,,,,,,,,,,,,,15.251034,100.336838,5.85,2.91,229.94,202.90,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.336838,5.95,3.12,226.69,203.40,
001,,,,,,,,,,,,,,,,,,,,15.251025,100.336845,5.98,2.98,225.78,204.30,
001,,,,,,,,,,,,,,,,,,,,15.251025,100.336845,5.78,2.87,227.36,204.30,
001,,,,,,,,,,,,,,,,,,,,15.251033,100.336838,5.92,2.95,229.45,204.50,
001,,,,,,,,,,,,,,,,,,,,15.251033,100.336838,5.80,3.02,226.01,204.50,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.336838,5.80,3.14,227.74,204.30,
