433,242,15.2549658,100.3298264,254.31,38.70,32.94,-307.25,0.00,86.00,,9.66,-0.66,-0.31,,05:28:56,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336945,1.48,0.57,179.43,193.50,
915,244,15.2549658,100.3298264,237.01,38.70,,,,,,,,,,05:28:58,,,,13.080000000000002,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336945,1.50,0.60,178.97,193.50,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336945,1.49,0.64,179.94,194.20,
433,243,15.2549658,100.3298264,236.41,38.70,34.27,-317.25,0.00,86.00,,9.67,-0.60,-0.26,,05:28:57,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336945,1.46,0.65,179.63,194.20,
915,245,15.2549658,100.3298264,333.78,38.70,,,,,,,,,,05:28:59,,,,13.02,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336945,1.41,0.63,175.77,194.20,
001,,,,,,,,,,,,,,,,,,,,15.250934,100.336945,1.48,0.57,171.45,194.70,
915,246,15.2549658,100.3298264,236.58,38.70,,,,,,,,,,05:29:00,,,,13.080000000000002,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250934,100.336945,1.53,0.55,180.71,194.70,
433,244,15.2549658,100.3298264,237.01,38.70,34.22,-458.25,0.00,86.00,,9.65,-0.70,-0.29,,05:28:58,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250926,100.336945,1.43,0.58,178.46,197.00,
915,247,15.2549658,100.3298264,249.96,38.70,,,,,,,,,,05:29:01,,,,13.080000000000002,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250926,100.336945,1.52,0.61,181.12,197.00,
433,245,15.2549658,100.3298264,333.78,38.70,27.12,-400.00,0.00,86.00,,9.65,-0.65,-0.28,,05:28:59,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250926,100.336945,1.48,0.62,180.41,198.00,
915,248,15.2549658,100.3298264,237.43,38.70,,,,,,,,,,05:29:02,,,,13.080000000000002,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250926,100.336945,1.39,0.59,175.35,198.00,
001,,,,,,,,,,,,,,,,,,,,15.250927,100.336945,1.41,0.62,176.74,197.90,
001,,,,,,,,,,,,,,,,,,,,15.250927,100.336945,1.41,0.61,180.30,197.90,
915,249,15.2549658,100.3298264,255.93,38.70,,,,,,,,,,05:29:03,,,,13.080000000000002,,,,,,,
