868,119,15.250926,100.336937,,,,,,,,,,,,19:11:39,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.47,3.96,-2.28,219.90,
915,120,15.2509060,100.3369370,305.88,240.68,,,,,,,,,,19:11:40,,,,13.26,,,,,,,
433,116,15.2509069,100.3369370,244.50,239.70,30.08,,359.69,79.50,138.56,9.59,-1.23,-1.26,9.50,19:11:36,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.48,3.90,-3.04,219.90,
868,120,15.250926,100.336937,,,,,,,,,,,,19:11:40,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.46,3.87,-4.64,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.46,3.91,-2.00,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.56,3.98,-6.80,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.49,3.97,-5.71,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.50,3.95,-3.20,219.90,
915,123,15.2509060,100.3369370,240.07,241.01,,,,,,,,,,19:11:43,,,,13.26,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.62,4.04,-5.68,219.90,
868,123,15.250924,100.336937,,,,,,,,,,,,19:11:43,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.56,3.94,-4.83,219.90,
915,124,15.2509050,100.3369370,238.97,241.16,,,,,,,,,,19:11:44,,,,13.32,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.55,3.88,-4.94,219.80,
433,123,15.2509060,100.3369370,240.07,241.01,30.46,,359.75,79.50,138.75,9.60,-1.14,-1.28,,19:11:43,,,,,,,,,,,
868,124,15.250924,100.336937,,,,,,,,,,,,19:11:44,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.54,3.94,-5.49,219.80,
915,125,15.2509050,100.3369370,272.33,241.44,,,,,,,,,,19:11:45,,,,13.26,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250900,100.336990,4.55,3.87,-5.55,219.80,
