001,,,,,,,,,,,,,,,,,,,,15.251011,100.336998,5.18,4.37,-51.70,199.30,
001,,,,,,,,,,,,,,,,,,,,15.251012,100.336998,5.10,4.28,-54.24,199.60,
001,,,,,,,,,,,,,,,,,,,,15.251012,100.336998,5.12,4.32,-58.02,199.60,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.09,4.26,-52.09,199.90,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.24,4.30,-59.72,199.90,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.13,4.25,-54.74,200.20,
915,196,15.251277,100.336998,,,,,,,,,,,,,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.12,4.26,-54.63,200.20,
001,,,,,,,,,,,,,,,,,,,,15.251014,100.336998,5.08,4.38,-61.54,200.50,
868,196,15.2512980,100.3369446,,,,1111,,,,,,,,,1111,1111,1111,,,,,,,,
433,196,15.2512980,100.3369446,25.96,235.45,51.26,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.251014,100.336998,5.16,4.35,-55.74,200.50,
001,,,,,,,,,,,,,,,,,,,,15.251015,100.336998,5.11,4.34,-61.95,200.80,
001,,,,,,,,,,,,,,,,,,,,15.251015,100.336998,5.12,4.24,-56.85,200.80,
001,,,,,,,,,,,,,,,,,,,,15.251015,100.336998,5.08,4.31,-59.00,201.00,
001,,,,,,,,,,,,,,,,,,,,15.251015,100.336998,5.11,4.37,-57.83,201.00,
001,,,,,,,,,,,,,,,,,,,,15.251016,100.336998,5.14,4.29,-61.00,201.10,
001,,,,,,,,,,,,,,,,,,,,15.251016,100.336998,5.09,4.31,-54.21,201.10,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.13,4.33,-54.24,200.40,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.15,4.33,-53.29,201.00,
001,,,,,,,,,,,,,,,,,,,,15.251013,100.336998,5.20,4.36,-50.34,201.00,
001,,,,,,,,,,,,,,,,,,,,15.251009,100.336998,5.12,4.34,-57.40,200.70,
001,,,,,,,,,,,,,,,,,,,,15.251009,100.336998,5.17,4.23,-52.74,200.70,
001,,,,,,,,,,,,,,,,,,,,15.251010,100.337006,5.13,4.28,-55.11,200.80,
001,,,,,,,,,,,,,,,,,,,,15.251010,100.337006,5.16,4.33,-47.63,200.80,
