433,192,15.2507229,100.3369293,3079.12,236.05,24.65,,76.69,77.88,118.75,11.30,-2.68,-2.44,,18:55:16,,,,,,,,,,,
868,193,15.250734,100.336960,,,,,,,,,,,,18:55:17,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.71,3.32,216.59,201.30,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.62,3.43,-5.63,201.30,
868,194,15.250719,100.336952,,,,,,,,,,,,18:55:18,0.00,0.00,0.00,,,,,,,,
433,193,15.2507133,,,,,,54.62,78.94,131.94,,,,,18:55:17,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.70,3.41,-7.36,201.30,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.74,3.44,-6.00,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.72,3.48,-6.78,201.40,
868,195,15.250710,100.336952,,,,,,,,,,,,18:55:19,0.00,0.00,0.00,,,,,,,,
433,194,15.2507038,100.3369293,3079.12,234.94,24.65,,80.69,74.38,107.00,10.45,-2.95,-1.99,,18:55:18,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.67,3.43,-6.67,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.67,3.38,-4.81,201.40,
868,196,15.250694,100.336945,,,,,,,,,,,,18:55:20,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.59,3.54,-6.34,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.51,2.99,-4.53,201.40,
433,195,15.2506971,100.3369217,3079.12,234.74,24.65,,126.31,73.56,154.69,11.17,-2.28,-2.92,,18:55:19,,,,,,,,,,,
868,197,15.250687,100.336945,,,,,,,,,,,,18:55:21,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.59,3.47,-2.86,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.57,3.39,-4.08,201.40,
433,196,15.2506895,100.3369217,3079.12,235.57,24.65,,91.69,74.94,107.81,9.27,-2.28,-1.23,,18:55:20,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.62,3.38,-35.59,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.55,3.41,-4.62,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.66,3.34,-5.65,201.40,
868,199,15.250670,100.336945,,,,,,,,,,,,18:55:23,0.00,0.00,0.00,,,,,,,,
433,197,15.2506819,100.3369141,3079.12,236.59,24.65,,115.56,74.25,134.81,8.35,-1.80,-1.10,,18:55:21,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250933,100.336922,4.73,3.42,-2.10,201.40,
868,200,15.250662,100.336945,,,,,,,,,,,,18:55:24,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.65,3.35,-5.33,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.64,3.40,215.11,201.40,
433,199,15.2506514,100.3369141,3079.12,236.56,24.65,,78.50,82.12,141.88,7.98,-0.68,-1.45,,18:55:23,,,,,,,,,,,
868,201,15.250653,100.336945,,,,,,,,,,,,18:55:25,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.61,3.41,218.93,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.69,3.47,-30.46,201.50,
868,202,15.250647,100.336945,,,,,,,,,,,,18:55:26,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.60,3.35,-4.36,201.50,
433,200,15.2506371,100.3369141,3079.12,234.97,24.65,,70.31,79.69,140.69,9.17,-1.32,-1.75,,18:55:24,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.69,3.40,-2.84,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.60,3.37,-5.19,201.40,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.61,3.39,-0.16,201.40,
433,201,15.2506227,100.3369141,3079.12,234.03,24.65,,83.12,79.88,142.88,8.35,-0.87,-1.51,,18:55:25,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.61,3.51,-7.39,201.50,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.68,3.56,-38.69,201.50,
433,202,15.2506104,100.3369141,3079.12,232.53,24.65,,74.88,79.38,144.94,9.15,-1.22,-0.86,,18:55:26,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.62,3.41,-3.21,201.50,
868,205,15.250628,100.336929,,,,,,,,,,,,18:55:30,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.65,3.40,-5.89,201.50,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.59,3.33,-2.17,201.60,
868,206,15.250623,100.336929,,,,,,,,,,,,18:55:31,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.46,3.33,-5.71,201.60,
433,205,15.2505836,100.3369064,3079.12,233.51,24.65,,92.88,76.56,132.00,9.57,-1.95,-1.45,,18:55:30,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.53,3.40,216.72,201.60,
868,207,15.250617,100.336922,,,,,,,,,,,,18:55:32,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.59,3.48,216.56,201.60,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.67,3.33,-38.63,201.60,
433,206,15.2505751,100.3369064,3079.12,233.27,24.65,,79.12,77.81,125.94,9.45,-1.66,-1.78,,18:55:31,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.58,3.55,-5.71,201.60,
001,,,,,,,,,,,,,,,,,,,,15.250932,100.336922,4.70,3.55,-12.18,202.70,
433,207,15.2505655,100.3369064,3079.12,233.10,24.65,,87.50,80.81,135.56,8.71,-0.97,-0.64,,18:55:32,,,,,,,,,,,
868,209,15.250600,100.336929,,,,,,,,,,,,18:55:34,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.64,3.42,-3.66,203.40,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.64,3.41,229.97,203.40,
868,210,15.250598,100.336929,,,,,,,,,,,,18:55:35,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336914,4.75,3.45,0.60,203.20,
433,209,15.2505579,100.3369064,3079.12,232.99,24.65,,96.56,80.12,110.31,9.65,-1.66,-0.36,,18:55:34,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336914,4.56,3.37,-4.20,203.20,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336914,4.64,3.37,216.97,203.20,
868,211,15.250591,100.336929,,,,,,,,,,,,18:55:36,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.73,3.42,-5.88,203.50,
433,210,15.2505569,100.3369064,3079.12,232.43,24.65,,106.94,84.12,174.81,9.92,-0.79,-0.52,,18:55:35,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.57,3.44,-9.60,203.60,
868,212,15.250589,100.336929,,,,,,,,,,,,18:55:37,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.70,3.37,-0.83,203.60,
433,211,1565,,,,,,103.31,83.06,115.38,,-1.10,-0.39,,18:55:36,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.65,3.45,-32.53,203.60,
868,213,15.250587,100.336929,,,,,,,,,,,,18:55:38,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.60,3.41,216.13,203.60,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.63,3.47,-2.45,203.60,
868,214,15.250586,100.336929,,,,,,,,,,,,18:55:39,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.58,3.41,-3.66,203.60,
433,212,15.2505569,100.3369064,3079.12,232.14,24.65,,106.06,86.06,177.69,9.77,-0.28,-0.36,,18:55:37,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250931,100.336922,4.64,3.35,-4.02,203.60,
001,,,,,,,,,,,,,,,,,,,,15.250919,100.336929,4.65,3.48,-5.52,205.50,
001,,,,,,,,,,,,,,,,,,,,15.250919,100.336929,4.64,3.39,-5.40,205.50,
433,213,15.2505560,100.3369064,3079.12,231.92,24.65,,106.69,86.81,178.25,9.75,-0.25,-0.38,,18:55:38,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336922,4.54,3.42,-12.69,205.50,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336922,4.68,3.43,-6.37,205.50,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336929,4.54,3.29,-2.92,205.70,
868,217,15.250575,100.336937,,,,,,,,,,,,18:55:42,0.00,0.00,0.00,,,,,,,,
433,214,15.2505550,100.3369064,3079.12,231.69,24.65,,106.62,87.12,178.25,9.76,-0.15,-0.32,,18:55:39,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336929,4.59,3.39,-4.09,205.70,
868,218,15.250577,100.336929,,,,,,,,,,,,18:55:43,0.00,0.00,0.00,,,,,,,,
433,217,15.2505541,100.3369064,3079.12,231.15,24.65,,112.56,88.06,-1.69,9.68,0.41,0.21,,18:55:42,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.64,3.29,217.66,205.60,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.57,3.39,-9.20,205.60,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.67,3.34,-0.53,205.60,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.62,3.42,216.37,205.70,
433,218,15.2505531,100.3369064,3079.12,231.04,24.65,,108.62,88.88,-179.75,9.95,0.10,-0.19,,18:55:43,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.63,3.40,-8.96,205.70,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.61,3.32,-5.30,205.70,
868,221,15.250576,100.336929,,,,,,,,,,,,18:55:46,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.72,3.50,-5.67,205.80,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.71,3.46,-6.67,205.80,
433,221,15.2505541,100.3369064,3079.12,230.57,24.65,,237.31,79.50,146.94,9.77,-1.19,-1.45,,18:55:46,,,,,,,,,,,
868,222,15.250575,100.336929,,,,,,,,,,,,18:55:47,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.62,3.51,230.72,205.90,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,4.66,3.39,-3.86,205.90,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.67,3.41,210.87,205.90,
868,223,15.250576,100.336937,,,,,,,,,,,,18:55:48,0.00,0.00,0.00,,,,,,,,
433,222,15.2505550,100.3369064,3079.12,230.56,24.65,,253.75,85.69,177.06,9.77,-0.32,-0.19,,18:55:47,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.58,3.40,-3.48,205.90,
868,224,15.250577,100.336937,,,,,,,,,,,,18:55:49,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.43,3.51,-7.50,206.00,
433,223,15.2505598,100.3369141,3079.12,230.79,24.65,,296.88,85.75,178.56,8.84,-0.33,-1.21,,18:55:48,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.62,3.36,-4.85,206.00,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.63,3.37,216.99,206.10,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.57,3.39,218.35,206.10,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.65,3.42,-3.67,206.20,
868,226,15.250590,100.336945,,,,,,,,,,,,18:55:51,0.00,0.00,0.00,,,,,,,,
433,224,15.2505713,100.3369141,3079.12,231.03,24.65,,279.38,81.81,159.31,8.48,-0.73,-1.60,,18:55:49,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.67,3.34,-0.54,206.20,
001,,,,,,,,,,,,,,,,,,0.00,,15.250918,100.336929,4.66,3.54,-4.58,,
433,226,15.2505951,100.3369141,3079.12,231.31,24.65,,266.69,86.69,176.69,10.56,-0.95,-0.50,,18:55:51,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.64,3.34,-5.60,206.30,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.78,3.09,214.40,206.30,
433,227,15.2506075,100.3369141,3079.12,231.52,24.65,,266.44,86.56,3.12,11.64,-1.33,-0.46,,18:55:52,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.96,3.15,-34.92,206.40,
868,229,15.250617,100.336945,,,,,,,,,,,,18:55:54,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,4.27,3.69,217.65,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,6.04,1.98,217.36,206.50,
868,230,15.250628,100.336952,,,,,,,,,,,,18:55:56,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,10.10,10.99,213.83,206.50,
433,229,15.2506304,100.3369217,3079.12,232.39,24.65,,274.31,85.38,175.81,8.94,-1.14,-0.44,,18:55:54,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,14.85,7.72,214.65,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,10.80,4.89,216.54,206.50,
868,231,15.250638,100.336952,,,,,,,,,,,,18:55:57,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,12.65,6.65,217.36,206.60,
433,230,15.2506437,100.3369217,3079.12,232.44,24.65,,269.75,83.75,174.19,8.97,-1.27,-0.49,,18:55:56,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336929,10.47,3.12,215.52,206.60,
868,232,15.250648,100.336952,,,,,,,,,,,,18:55:58,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,7.75,6.57,214.50,206.00,
433,231,15.2506552,100.3369217,3079.12,232.56,24.65,,271.81,82.25,118.00,7.45,-1.18,-0.37,,18:55:57,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,9.91,3.83,214.26,206.00,
868,233,15.250662,100.336952,,,,,,,,,,,,18:55:59,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,21.25,14.12,215.54,206.10,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,8.81,2.41,221.71,206.10,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336929,8.03,10.03,213.97,206.10,
433,232,15.2506685,100.3369293,3079.12,233.09,24.65,,272.38,80.56,128.25,7.38,-1.19,-0.51,,18:55:58,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,5.55,10.49,215.84,206.20,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,10.16,12.07,213.94,206.20,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,6.10,12.87,213.73,206.30,
433,233,15.2506819,100.3369293,3079.12,233.54,24.65,,270.81,82.75,119.88,7.29,-1.32,-0.72,,18:55:59,,,,,,,,,,,
868,236,15.250697,100.336960,,,,,,,,,,,,18562,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,8.32,8.49,215.99,206.30,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,6.54,9.42,-3.66,206.30,
433,236,15.2507257,100.3369446,3079.12,235.10,24.65,,270.12,82.44,126.19,7.30,-1.00,-0.60,,18562,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,7.06,2.85,-9.55,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250918,100.336937,7.86,5.73,233.17,206.40,
868,238,15.250714,100.336975,,,,,,,,,,,,18564,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,6.92,4.74,217.94,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,10.56,4.32,221.37,206.40,
433,238,15.2507544,100.3369446,3079.12,235.29,24.65,,267.00,78.75,124.81,7.72,-1.66,-0.99,,18564,,,,,,,,,,,
868,239,15.250737,100.336998,,,,,,,,,,,,18565,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,10.42,3.87,-46.49,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,10.84,3.79,216.99,206.40,
433,239,15.2507696,100.3369522,3079.12,236.20,24.65,,274.81,83.12,122.94,6.42,-0.98,0.00,,18565,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,3.14,6.32,1.59,206.40,
868,240,15.250754,100.336998,,,,,,,,,,,,18566,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,1.36,3.56,-31.58,206.40,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,358.10,3.62,-2.68,206.50,
868,241,15.250770,100.337006,,,,,,,,,,,,18567,0.00,0.00,0.00,,,,,,,,
433,240,15.2507868,100.3369522,3079.12,236.34,24.65,,275.19,84.88,175.38,13.21,-1.21,-1.41,,18566,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,2.12,3.06,-1.52,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,1.92,3.93,-3.15,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,2.60,0.18,-3.85,206.50,
433,241,15.2508030,100.3369598,3079.12,236.36,24.65,,276.12,84.69,175.75,11.93,-1.28,-1.16,,18567,,,,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,3.10,3.96,-2.36,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,3.09,3.66,-3.61,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250917,100.336937,4.02,3.03,214.92,206.50,
868,244,15.250807,100.337013,,,,,,,,,,,,18:56:10,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336937,3.53,4.29,-2.25,206.50,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336937,3.29,3.77,-4.49,206.50,
433,244,15.2508488,100.3369675,3079.12,236.55,24.65,,276.81,84.75,174.88,9.38,-0.71,-0.21,,18:56:10,,,,,,,,,,,
868,245,15.250820,100.337013,,,,,,,,,,,,18:56:11,0.00,0.00,0.00,,,,,,,,
001,,,,,,,,,,,,,,,,,,,,15.250916,100.336937,3.20,3.58,-2.60,206.60,
