001,,,,,,,,,,,,,,,,,,,,15.251028,100.336998,3.38,0.91,-7.05,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251028,100.336998,3.36,0.97,-11.10,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251028,100.336998,3.34,0.97,-7.38,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251028,100.336998,3.39,1.02,-10.05,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.37,1.05,-13.87,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.32,0.85,-5.91,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.49,0.91,-17.86,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.34,1.02,-0.97,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.38,0.92,-11.16,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.29,0.98,-2.79,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.38,0.99,-6.66,216.70,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.36,1.01,-4.91,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.34,0.96,-7.68,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.32,0.95,-7.80,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.28,0.99,-8.61,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.50,1.03,-10.43,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.45,0.93,-10.37,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.39,1.03,-10.45,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.41,0.98,-7.87,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.38,0.95,-11.54,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.37,1.05,-3.73,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.33,0.97,13.47,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.34,0.99,-0.75,216.80,
001,,,,,,,,,,,,,,,,,,,,15.251028,100.336998,3.37,1.04,2.01,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.27,1.03,-7.14,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.40,0.86,-7.43,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.32,0.95,-3.91,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.40,0.97,-12.09,216.60,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.32,0.93,-8.18,216.60,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.43,0.98,-5.94,216.60,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.39,0.95,-3.78,216.60,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.33,0.99,16.29,216.60,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.40,0.92,-11.45,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.32,0.97,-8.20,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.33,0.98,-14.27,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.39,0.94,-10.47,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.40,1.00,-5.41,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.40,0.99,-8.60,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.47,0.99,-8.95,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.336998,3.42,1.02,-10.19,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.336998,3.38,1.01,-7.46,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251029,100.336998,3.52,0.88,-3.59,216.50,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.39,0.98,-9.48,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.34,1.01,-21.93,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.40,0.91,-9.45,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.45,1.03,-12.54,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.38,1.06,-2.00,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.44,1.00,-4.56,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.37,0.98,-10.02,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.41,0.88,-9.43,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.35,0.99,-10.41,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.39,0.96,-18.09,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.36,0.98,-9.61,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.29,0.98,-6.96,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.42,0.90,-6.24,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.39,1.01,-9.88,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.42,0.92,-4.12,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.37,0.87,-4.59,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.36,1.04,-12.04,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.40,1.05,-14.03,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.37,1.04,-6.91,216.40,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.39,0.97,-12.46,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.41,0.99,-8.38,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.33,0.96,-5.86,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251030,100.337006,3.44,1.04,-14.58,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.32,0.97,-4.52,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.36,0.89,-8.41,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.40,0.92,-19.26,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.39,1.00,-7.37,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.40,1.01,-8.53,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.43,1.05,-1.34,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.32,0.97,-5.74,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.43,1.06,-3.38,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.36,0.99,-7.56,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.44,0.98,1.97,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.45,0.93,-11.07,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.33,0.89,-6.29,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.43,1.02,-14.79,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.30,0.95,-8.36,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.37,0.93,-9.19,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.42,0.97,0.80,216.30,
001,,,,,,,,,,,,,,,,,,,,15.251031,100.337006,3.37,0.95,-14.60,216.30,
