001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.30,3.92,204.36,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.32,3.95,204.34,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.89,204.33,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.44,3.89,204.32,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.41,3.86,204.33,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.89,204.33,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.34,3.88,206.46,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.32,3.85,206.51,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.33,3.80,206.52,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.35,3.82,206.52,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.83,203.42,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.39,3.86,203.35,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.34,3.84,203.33,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.33,3.84,203.32,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.88,205.99,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.34,3.88,206.09,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.89,206.12,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.45,3.90,205.02,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.42,3.88,205.03,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.44,3.88,205.03,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.44,3.94,205.02,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.48,4.03,203.55,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.56,3.96,203.53,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.60,3.97,203.53,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.67,3.92,203.52,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.63,3.93,-2.26,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.54,3.93,7.34,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.50,3.91,8.65,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.48,3.90,215.44,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.45,3.85,206.43,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.45,3.87,205.26,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.47,3.84,204.96,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.45,3.83,205.50,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.36,3.80,205.49,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.26,3.85,205.49,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.27,3.83,205.49,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.30,3.80,205.96,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.32,3.81,205.93,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.35,3.79,205.92,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.32,3.82,2.73,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.25,3.87,10.03,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.29,3.84,10.99,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.30,3.81,11.22,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.32,3.79,221.59,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.39,3.79,210.02,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.35,3.80,208.44,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.35,3.75,208.04,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.36,3.77,203.81,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.38,3.79,203.76,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.36,3.76,203.75,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.37,3.76,203.74,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.41,3.76,203.74,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.44,3.76,203.73,192.10,
001,,,,,,,,,,,,,,,,,,,,15.251020,100.336891,354.44,3.81,203.73,192.10,
