001,,,,,,,,,,,,,,,,,,,,15.250792,100.336884,4.45,4.57,83.49,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250781,100.336876,4.35,4.56,88.12,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250781,100.336876,4.45,4.51,90.00,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250783,100.336876,4.37,4.45,86.96,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250783,100.336876,4.52,4.53,86.96,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336876,4.38,4.51,86.40,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336876,4.35,4.55,87.02,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250786,100.336876,4.43,4.67,83.61,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250786,100.336876,4.48,4.48,88.35,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250787,100.336884,4.42,4.55,-73.88,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250788,100.336884,4.40,4.54,86.84,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250788,100.336884,4.43,4.56,90.56,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250778,100.336876,4.43,4.55,81.84,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250778,100.336876,4.45,4.48,87.82,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250770,100.336876,4.43,4.52,85.29,220.30,
001,,,,,,,,,,,,,,,,,,,,15.250770,100.336876,4.37,4.49,85.19,220.30,
001,,,,,,,,,,,,,,,,,,,,15.250760,100.336884,4.33,4.57,-85.67,220.20,
001,,,,,,,,,,,,,,,,,,,,15.250760,100.336884,4.47,4.55,85.76,220.20,
001,,,,,,,,,,,,,,,,,,,,15.250753,100.336884,4.33,4.51,85.80,220.20,
001,,,,,,,,,,,,,,,,,,,,15.250753,100.336884,4.32,4.49,85.92,220.20,
001,,,,,,,,,,,,,,,,,,,,15.250755,100.336891,4.33,4.59,86.90,220.00,
001,,,,,,,,,,,,,,,,,,,,15.250760,100.336891,4.45,4.56,84.96,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250760,100.336891,4.34,4.45,84.96,219.90,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336891,4.40,4.56,85.37,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336891,4.39,4.60,86.37,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250763,100.336891,4.29,4.58,84.89,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250763,100.336891,4.39,4.47,87.13,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250765,100.336891,4.41,4.55,90.36,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336884,4.33,4.56,85.04,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336884,4.33,4.52,88.07,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336884,4.46,4.55,85.59,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250764,100.336884,4.36,4.53,87.49,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250767,100.336884,4.35,4.63,87.06,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250767,100.336884,4.32,4.55,85.86,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250772,100.336876,4.35,4.53,88.30,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250772,100.336876,4.36,4.48,86.11,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250778,100.336876,4.38,4.56,83.54,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250778,100.336876,4.46,4.64,84.71,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336876,4.34,4.54,89.08,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336876,4.34,4.61,88.31,219.80,
001,,,,,,,,,,,,,,,,,,,,15.250785,100.336876,4.22,4.56,88.20,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250785,100.336876,4.46,4.47,85.91,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250791,100.336884,4.45,4.61,89.26,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250791,100.336884,4.41,4.53,90.74,219.70,
001,,,,,,,,,,,,,,,,,,,,15.250798,100.336891,4.40,4.48,93.89,220.10,
001,,,,,,,,,,,,,,,,,,,,15.250798,100.336891,4.37,4.51,87.62,220.10,
001,,,,,,,,,,,,,,,,,,,,15.250804,100.336891,4.30,4.65,-88.58,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250805,100.336891,4.52,4.52,83.02,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250805,100.336891,4.36,4.67,86.28,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250799,100.336884,4.46,4.61,89.10,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250799,100.336884,4.42,4.52,85.42,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250793,100.336876,4.36,4.58,82.63,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250793,100.336876,4.35,4.50,83.22,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250790,100.336876,4.41,4.67,86.29,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250790,100.336876,4.46,4.58,88.84,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250789,100.336861,4.43,4.49,83.71,220.90,
001,,,,,,,,,,,,,,,,,,,,15.250789,100.336853,4.45,4.54,-86.03,220.80,
001,,,,,,,,,,,,,,,,,,,,15.250789,100.336853,4.40,4.51,85.44,220.80,
001,,,,,,,,,,,,,,,,,,,,15.250788,100.336845,4.37,4.63,83.37,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250788,100.336845,4.42,4.49,87.26,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336838,4.35,4.58,85.29,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336838,4.32,4.59,88.21,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336830,4.37,4.65,90.84,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336830,4.42,4.51,89.47,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336830,4.40,4.48,89.71,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336830,4.28,4.57,85.77,220.60,
001,,,,,,,,,,,,,,,,,,,,15.250780,100.336823,4.39,4.63,85.12,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250777,100.336815,4.36,4.63,85.54,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250777,100.336815,4.35,4.58,77.29,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250775,100.336807,4.31,4.58,84.49,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250775,100.336807,4.42,4.53,88.21,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250775,100.336807,4.39,4.57,79.41,220.30,
001,,,,,,,,,,,,,,,,,,,,15.250775,100.336807,4.52,4.51,86.40,220.30,
001,,,,,,,,,,,,,,,,,,,,15.250777,100.336800,4.36,4.60,86.71,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250777,100.336800,4.41,4.57,-84.88,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336792,4.41,4.58,84.16,220.90,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336792,4.34,4.59,89.29,220.90,
001,,,,,,,,,,,,,,,,,,,,15.250786,100.336784,4.38,4.60,86.85,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250786,100.336784,4.41,4.60,81.67,220.70,
001,,,,,,,,,,,,,,,,,,,,15.250785,100.336784,4.40,4.46,89.10,220.50,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336777,4.41,4.56,88.15,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250784,100.336777,4.51,4.56,85.12,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336777,4.37,4.51,85.03,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336777,4.32,4.48,83.05,220.40,
001,,,,,,,,,,,,,,,,,,,,15.250782,100.336777,4.54,4.65,84.97,220.20,
001,,,,,,,,,,,,,,,,,,,,15.250785,100.336777,4.29,4.45,85.95,219.80,
